,summary,config,name
10,"{'Fold 9 Loss Curves': {'size': 61455, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '34a7eba14aee3ecb6cbbe67ebb8133176eadce6a872af7b0360051251fa045bf', 'path': 'media/images/Fold 9 Loss Curves_810_34a7eba14aee3ecb6cbb.png'}, 'Fold 4 Loss Curves': {'height': 500, 'sha256': '1461508f51dd5699180d4c98695d00f091c01db24c6c3ba465e9f1f80ebabcc6', 'path': 'media/images/Fold 4 Loss Curves_451_1461508f51dd5699180d.png', 'size': 50565, '_type': 'image-file', 'width': 2000, 'format': 'png'}, 'Fold 6 Loss Curves': {'format': 'png', 'height': 500, 'sha256': 'c52d185294b13f78378bff8cc165f8ed1e8ed2a0718e2e050512817ea1cec695', 'path': 'media/images/Fold 6 Loss Curves_612_c52d185294b13f78378b.png', 'size': 59671, '_type': 'image-file', 'width': 2000}, '_runtime': 16260.594120979307, 'test loss': 0.3134050659007496, '_timestamp': 1712905814.557575, 'learning_rate': 8e-05, 'Fold 1 Loss Curves': {'_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': 'f48743c056fc12ab61f6053cb219a99c290db4854ec0d3e95da43264561edbf6', 'path': 'media/images/Fold 1 Loss Curves_181_f48743c056fc12ab61f6.png', 'size': 50323}, 'Fold 3 Loss Curves': {'path': 'media/images/Fold 3 Loss Curves_360_8e8bf71325495f6d2eca.png', 'size': 45224, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '8e8bf71325495f6d2eca6261f3fd367b4dde6ac48c2c7bc2bde2ad20178e1934'}, 'Fold 7 Loss Curves': {'path': 'media/images/Fold 7 Loss Curves_703_5ee004dc2f0121f7b0af.png', 'size': 51235, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '5ee004dc2f0121f7b0af772d134ebfa7d87e033be6ee47d656c1f50759ba9d01'}, 'model training loss': 0.3501903740049855, '_wandb': {'runtime': 16260}, 'model test loss': 0.332233954138226, 'Fold 0 Loss Curves': {'width': 2000, 'format': 'png', 'height': 500, 'sha256': 'f8313d05ed893e642ebaf94d4fba7584cd645ed158b137adad2aaf89daf53e0d', 'path': 'media/images/Fold 0 Loss Curves_90_f8313d05ed893e642eba.png', 'size': 47667, '_type': 'image-file'}, 'Fold 8 Loss Curves': {'path': 'media/images/Fold 8 Loss Curves_761_57fb67db1b049d941eec.png', 'size': 55391, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '57fb67db1b049d941eec5bfbc8ed1f5a80a637da9444f336aa6a4b89bd7477ca'}, 'gap': -0.003015431978693417, '_step': 813, 'model gap': 0.0179564198667595, 'training loss': 0.3103896339220562, 'Fold 2 Loss Curves': {'width': 2000, 'format': 'png', 'height': 500, 'sha256': '01b75d4a12f07940dfbbd8e2891f9ad5648ec2453832ccbc8f5ac72e5eae4a6d', 'path': 'media/images/Fold 2 Loss Curves_269_01b75d4a12f07940dfbb.png', 'size': 45684, '_type': 'image-file'}, 'Fold 5 Loss Curves': {'size': 47649, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': 'c5a8665a55eb457f9a55981afbe41bc860d11eb8710ef304ea63c38bde6686fa', 'path': 'media/images/Fold 5 Loss Curves_542_c5a8665a55eb457f9a55.png'}}","{'epochs': 30, 'dropout': 0.2, 'n_folds': 10, 'lrs_gamma': 0.4, 'batch_size': 1024, 'n_features': 33, 'num_layers': 5, 'weight_decay': 1e-05, 'hidden layers': 50, 'learning_rate': 0.0002, 'lrs_step_size': 10, 'sequence_length': 336}",LSTM_5_layers
11,"{'gap': -0.005859060277198902, 'learning_rate': 1.2800000000000005e-05, 'Fold 1 Loss Curves': {'height': 500, 'sha256': '552ab59a9d54f7107dea63e48adcb74e941e586fbf4a1f16b75856fc97cee1eb', 'path': 'media/images/Fold 1 Loss Curves_181_552ab59a9d54f7107dea.png', 'size': 48002, '_type': 'image-file', 'width': 2000, 'format': 'png'}, 'Fold 2 Loss Curves': {'_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': 'cff40071732f9f244e17d34f1ec27620f0125ff99e773a33239bcbe4600bc0d5', 'path': 'media/images/Fold 2 Loss Curves_272_cff40071732f9f244e17.png', 'size': 47341}, 'Fold 4 Loss Curves': {'height': 500, 'sha256': '91a28cc67cf156595f1f733137461a4df497dcd6746de5e39ae9e5d7e2470102', 'path': 'media/images/Fold 4 Loss Curves_454_91a28cc67cf156595f1f.png', 'size': 45323, '_type': 'image-file', 'width': 2000, 'format': 'png'}, '_wandb': {'runtime': 18328}, 'model gap': 0.01318065378097627, 'training loss': 0.27522618255053444, 'Fold 5 Loss Curves': {'sha256': 'a551632ea41a9c4380c1e83fbeffd1abbfd27a552889853533954dea5562f035', 'path': 'media/images/Fold 5 Loss Curves_521_a551632ea41a9c4380c1.png', 'size': 52960, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500}, 'Fold 6 Loss Curves': {'format': 'png', 'height': 500, 'sha256': '569675821fb7f5d97a50719b21cba282f9d3afcddb77845c4eb6c6073399779f', 'path': 'media/images/Fold 6 Loss Curves_612_569675821fb7f5d97a50.png', 'size': 55291, '_type': 'image-file', 'width': 2000}, 'Fold 7 Loss Curves': {'size': 47825, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': 'cb3ca0a0b5585ce77c9fd630a4253fb30cc603f17fa900f991a139cd4302fe27', 'path': 'media/images/Fold 7 Loss Curves_703_cb3ca0a0b5585ce77c9f.png'}, 'test loss': 0.28108524282773334, 'model test loss': 0.3026550250748793, 'Fold 0 Loss Curves': {'width': 2000, 'format': 'png', 'height': 500, 'sha256': '23915718ee99353543a612b0b23d0198247b456e623afc8ffe608c547431c043', 'path': 'media/images/Fold 0 Loss Curves_90_23915718ee99353543a6.png', 'size': 51874, '_type': 'image-file'}, 'Fold 3 Loss Curves': {'path': 'media/images/Fold 3 Loss Curves_363_06bde4bcf8bb7736f81d.png', 'size': 46677, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '06bde4bcf8bb7736f81dc80e65724caccfa608b7834b757004e77ebe5e936002'}, 'Fold 8 Loss Curves': {'path': 'media/images/Fold 8 Loss Curves_794_59720c46b718b6a27b57.png', 'size': 45640, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '59720c46b718b6a27b579436108d7057cf8ef90988c618fe3488b3c0bbf53361'}, '_step': 888, '_runtime': 18329.20659995079, '_timestamp': 1712887307.1466238, 'Fold 9 Loss Curves': {'path': 'media/images/Fold 9 Loss Curves_885_96115d3ab29d7a8d8b2c.png', 'size': 55560, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '96115d3ab29d7a8d8b2c56dc924aa6ca7cbce4a30e82319b8f44e37c3b7d017e'}, 'model training loss': 0.31583567885585556}","{'epochs': 30, 'dropout': 0.2, 'n_folds': 10, 'lrs_gamma': 0.4, 'batch_size': 1024, 'n_features': 33, 'num_layers': 4, 'weight_decay': 1e-05, 'hidden layers': 50, 'learning_rate': 0.0002, 'lrs_step_size': 10, 'sequence_length': 336}",lstm_best run
12,"{'Fold 7 Loss Curves': {'_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': 'c9ebd284a52a9d944a31963616ef5cd354ff6c30a16e51f28a6b38399ee82449', 'path': 'media/images/Fold 7 Loss Curves_718_c9ebd284a52a9d944a31.png', 'size': 44199}, 'gap': -0.025679654402522737, 'learning_rate': 1.2800000000000005e-05, 'training loss': 0.3550927036110012, 'Fold 0 Loss Curves': {'height': 500, 'sha256': '0cb8cfdad7c22072fba511c07bdf952bad76cfbb80b853cf4118d97ef9a38b8c', 'path': 'media/images/Fold 0 Loss Curves_90_0cb8cfdad7c22072fba5.png', 'size': 48917, '_type': 'image-file', 'width': 2000, 'format': 'png'}, '_wandb': {'runtime': 17649}, 'test loss': 0.38077235801352394, 'Fold 8 Loss Curves': {'sha256': '801405e262fe3bca526f41992e140461104f5d6a17328e0c2df506a509612566', 'path': 'media/images/Fold 8 Loss Curves_809_801405e262fe3bca526f.png', 'size': 42662, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500}, 'Fold 1 Loss Curves': {'path': 'media/images/Fold 1 Loss Curves_181_21ee6bbbac67db335c50.png', 'size': 45582, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '21ee6bbbac67db335c50100340640590bbda05b9f98bea9773db7d84ecda2bea'}, 'Fold 2 Loss Curves': {'width': 2000, 'format': 'png', 'height': 500, 'sha256': '32c5b96099988cbd135b846c9af6bea2c4aa4f471072e23caff0044268009522', 'path': 'media/images/Fold 2 Loss Curves_272_32c5b96099988cbd135b.png', 'size': 45179, '_type': 'image-file'}, 'Fold 4 Loss Curves': {'size': 43630, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '9d08dab3235d0e045f44b88fdd7b60cf998247848276609489d2bf7953745059', 'path': 'media/images/Fold 4 Loss Curves_454_9d08dab3235d0e045f44.png'}, 'Fold 5 Loss Curves': {'_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '0115777439f6aa498bed7b1c50488bb2ceb6b8d22f0956c66fb0468726d6a17e', 'path': 'media/images/Fold 5 Loss Curves_545_0115777439f6aa498bed.png', 'size': 54742}, '_step': 873, 'model gap': 0.0085564877230202, '_timestamp': 1712843357.6468174, 'model test loss': 0.3375549441410436, 'Fold 6 Loss Curves': {'sha256': '743d1711421ea61eefbfa216c63c1005fa84452132550d27780224d0ded96bdb', 'path': 'media/images/Fold 6 Loss Curves_627_743d1711421ea61eefbf.png', 'size': 57641, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500}, 'model training loss': 0.3461114318640638, '_runtime': 17650.517808437347, 'Fold 3 Loss Curves': {'format': 'png', 'height': 500, 'sha256': '22bdc4b50945fb327379b6a1940fc0d8e5f713c81e3f30d828a6ebae97759f32', 'path': 'media/images/Fold 3 Loss Curves_363_22bdc4b50945fb327379.png', 'size': 45563, '_type': 'image-file', 'width': 2000}, 'Fold 9 Loss Curves': {'sha256': 'cd3c858a1374b13e336bc7a34bfd4a10301c897c8bb554342518ae75200d5bb0', 'path': 'media/images/Fold 9 Loss Curves_870_cd3c858a1374b13e336b.png', 'size': 59508, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500}}","{'epochs': 30, 'dropout': 0.2, 'n_folds': 10, 'lrs_gamma': 0.4, 'batch_size': 1024, 'n_features': 33, 'num_layers': 4, 'weight_decay': 1e-05, 'hidden layers': 50, 'learning_rate': 0.0002, 'lrs_step_size': 6, 'sequence_length': 336}",lstm strange one
13,{'_wandb': {'runtime': 1080}},{},prophet
14,"{'_timestamp': 1712823358.8047862, 'mae': 113.35760982808908, '_step': 0, '_wandb': {'runtime': 5}, '_runtime': 5.8985230922698975}",{},prophet
15,"{'mae': 113.35760982808908, '_step': 0, '_wandb': {'runtime': 5}, '_runtime': 5.951105356216431, '_timestamp': 1712823235.1546333}",{},prophet
16,"{'mae': 113.35760982808908, '_step': 0, '_wandb': {'runtime': 5}, '_runtime': 6.520442724227905, '_timestamp': 1712823121.9370148}",{},prophet
17,"{'_wandb': {'runtime': 71}, '_runtime': 72.5120358467102, '_timestamp': 1712810808.6617668, 'mae': 457.3460745588501, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 18, 'monthly_fourier_order': 15, 'changepoint_prior_scale': 0.3272745419036259, 'quarterly_fourier_order': 8, 'seasonality_prior_scale': 7.844110635415858}",fanciful-sweep-100
18,"{'mae': 458.57064157499553, '_step': 0, '_wandb': {'runtime': 77}, '_runtime': 78.23588252067566, '_timestamp': 1712810725.0845575}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 13, 'weekly_fourier_order': 19, 'monthly_fourier_order': 6, 'changepoint_prior_scale': 0.25963090186280674, 'quarterly_fourier_order': 6, 'seasonality_prior_scale': 5.109813825740863}",charmed-sweep-99
19,"{'mae': 455.7347100871266, '_step': 0, '_wandb': {'runtime': 62}, '_runtime': 62.9795458316803, '_timestamp': 1712810637.479262}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 8, 'weekly_fourier_order': 18, 'monthly_fourier_order': 13, 'changepoint_prior_scale': 0.3681337128819912, 'quarterly_fourier_order': 19, 'seasonality_prior_scale': 2.39052746918577}",copper-sweep-98
20,"{'_step': 0, '_wandb': {'runtime': 69}, '_runtime': 69.64116954803467, '_timestamp': 1712810565.9973135, 'mae': 456.2208041233997}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 4, 'weekly_fourier_order': 12, 'monthly_fourier_order': 8, 'changepoint_prior_scale': 0.13721151812863322, 'quarterly_fourier_order': 4, 'seasonality_prior_scale': 6.778924946977507}",absurd-sweep-97
21,"{'_timestamp': 1712810487.3340354, 'mae': 457.966150640103, '_step': 0, '_wandb': {'runtime': 63}, '_runtime': 64.53139543533325}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 11, 'monthly_fourier_order': 18, 'changepoint_prior_scale': 0.4086170324523513, 'quarterly_fourier_order': 16, 'seasonality_prior_scale': 1.7325677677595115}",rosy-sweep-96
22,"{'_wandb': {'runtime': 67}, '_runtime': 68.16299343109131, '_timestamp': 1712810412.3092694, 'mae': 457.31444141306264, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 20, 'weekly_fourier_order': 19, 'monthly_fourier_order': 11, 'changepoint_prior_scale': 0.4147379239797715, 'quarterly_fourier_order': 8, 'seasonality_prior_scale': 2.0851522283884396}",grateful-sweep-95
23,"{'mae': 457.8365360580767, '_step': 0, '_wandb': {'runtime': 57}, '_runtime': 58.24170279502869, '_timestamp': 1712810335.0225377}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 16, 'weekly_fourier_order': 13, 'monthly_fourier_order': 18, 'changepoint_prior_scale': 0.10324413823615472, 'quarterly_fourier_order': 11, 'seasonality_prior_scale': 3.469031738792655}",amber-sweep-94
24,"{'_runtime': 78.38205552101135, '_timestamp': 1712810267.6508057, 'mae': 458.1157328984849, '_step': 0, '_wandb': {'runtime': 77}}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 7, 'weekly_fourier_order': 9, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.456030883456742, 'quarterly_fourier_order': 13, 'seasonality_prior_scale': 2.7104965957180496}",absurd-sweep-93
25,"{'_timestamp': 1712810181.3932292, 'mae': 457.84767628093425, '_step': 0, '_wandb': {'runtime': 86}, '_runtime': 86.66053032875061}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 9, 'weekly_fourier_order': 20, 'monthly_fourier_order': 7, 'changepoint_prior_scale': 0.3549866741014398, 'quarterly_fourier_order': 4, 'seasonality_prior_scale': 8.876481599943322}",resilient-sweep-92
26,"{'_runtime': 62.79553842544556, '_timestamp': 1712810083.9865184, 'mae': 457.2545886299018, '_step': 0, '_wandb': {'runtime': 62}}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 17, 'weekly_fourier_order': 15, 'monthly_fourier_order': 9, 'changepoint_prior_scale': 0.07607405106234938, 'quarterly_fourier_order': 14, 'seasonality_prior_scale': 4.378112595511902}",earthy-sweep-91
27,"{'mae': 457.0474092716026, '_step': 0, '_wandb': {'runtime': 60}, '_runtime': 60.5775580406189, '_timestamp': 1712810003.272434}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 9, 'weekly_fourier_order': 18, 'monthly_fourier_order': 13, 'changepoint_prior_scale': 0.23917506876476036, 'quarterly_fourier_order': 19, 'seasonality_prior_scale': 4.342916829504784}",sandy-sweep-90
28,"{'mae': 458.0406270677864, '_step': 0, '_wandb': {'runtime': 82}, '_runtime': 83.46063017845154, '_timestamp': 1712809932.642923}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 15, 'weekly_fourier_order': 17, 'monthly_fourier_order': 9, 'changepoint_prior_scale': 0.24757830794346344, 'quarterly_fourier_order': 5, 'seasonality_prior_scale': 6.897457153635436}",youthful-sweep-89
29,"{'_wandb': {'runtime': 64}, '_runtime': 65.57757592201233, '_timestamp': 1712809841.2321608, 'mae': 457.733300604514, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 12, 'weekly_fourier_order': 10, 'monthly_fourier_order': 6, 'changepoint_prior_scale': 0.1541525594767073, 'quarterly_fourier_order': 12, 'seasonality_prior_scale': 6.099661144862752}",wild-sweep-88
30,"{'mae': 458.98218739639776, '_step': 0, '_wandb': {'runtime': 76}, '_runtime': 77.20633292198181, '_timestamp': 1712809758.492661}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 8, 'weekly_fourier_order': 13, 'monthly_fourier_order': 20, 'changepoint_prior_scale': 0.1507874935199084, 'quarterly_fourier_order': 10, 'seasonality_prior_scale': 5.773657966427716}",deep-sweep-87
31,"{'mae': 458.53979479263063, '_step': 0, '_wandb': {'runtime': 63}, '_runtime': 64.3200569152832, '_timestamp': 1712809673.3060238}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 9, 'weekly_fourier_order': 7, 'monthly_fourier_order': 16, 'changepoint_prior_scale': 0.4648040843558198, 'quarterly_fourier_order': 19, 'seasonality_prior_scale': 5.104730446082613}",silvery-sweep-86
32,"{'_timestamp': 1712809598.5573046, 'mae': 455.5209454769559, '_step': 0, '_wandb': {'runtime': 52}, '_runtime': 52.666560649871826}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 14, 'weekly_fourier_order': 5, 'monthly_fourier_order': 11, 'changepoint_prior_scale': 0.22546416691486892, 'quarterly_fourier_order': 6, 'seasonality_prior_scale': 4.56127271771803}",peach-sweep-85
33,"{'_step': 0, '_wandb': {'runtime': 62}, '_runtime': 63.46099042892456, '_timestamp': 1712809537.9191363, 'mae': 457.5168710211155}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 5, 'weekly_fourier_order': 11, 'monthly_fourier_order': 13, 'changepoint_prior_scale': 0.064874701291759, 'quarterly_fourier_order': 5, 'seasonality_prior_scale': 6.618608086080576}",golden-sweep-84
34,"{'_wandb': {'runtime': 82}, '_runtime': 83.33462071418762, '_timestamp': 1712809462.3315487, 'mae': 458.6412157566821, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 16, 'weekly_fourier_order': 12, 'monthly_fourier_order': 6, 'changepoint_prior_scale': 0.20857889166425508, 'quarterly_fourier_order': 15, 'seasonality_prior_scale': 7.862298094672836}",tough-sweep-83
35,"{'_timestamp': 1712809367.4493132, 'mae': 456.4423415558075, '_step': 0, '_wandb': {'runtime': 66}, '_runtime': 66.74680924415588}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 16, 'weekly_fourier_order': 18, 'monthly_fourier_order': 12, 'changepoint_prior_scale': 0.332736564047663, 'quarterly_fourier_order': 13, 'seasonality_prior_scale': 8.280171722181159}",glorious-sweep-82
